environment,state,action,previous_action,theta_old,theta_new,expected_next_old,expected_next_new,expected_reward_old,expected_reward_new,parameter_sensitivity,fisher_proxy,variance_reduction_proxy,predictive_kl_old_new,switching_cost
toy1,0.10000000000000009,0.1200000000000001,0.0,0.85,1.25,0.2212220256179925,0.26122202561799257,-0.013600000000000025,-0.013600000000000025,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.0028800000000000054
toy1,0.10000000000000009,0.14000000000000012,0.0,0.85,1.25,0.24137802561799254,0.2813780256179926,-0.014900000000000026,-0.014900000000000026,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.003920000000000007
toy1,0.10000000000000009,0.15999999999999992,0.0,0.85,1.25,0.26155802561799235,0.3015580256179924,-0.016400000000000012,-0.016400000000000012,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.005119999999999995
toy1,0.10000000000000009,0.17999999999999994,0.0,0.85,1.25,0.28176202561799235,0.3217620256179924,-0.018100000000000012,-0.018100000000000012,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.006479999999999996
toy1,0.10000000000000009,0.19999999999999996,0.0,0.85,1.25,0.3019900256179924,0.3419900256179924,-0.020000000000000014,-0.020000000000000014,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.007999999999999997
toy1,0.10000000000000009,0.21999999999999997,0.0,0.85,1.25,0.32224202561799237,0.3622420256179924,-0.022100000000000015,-0.022100000000000015,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.00968
toy1,0.10000000000000009,0.24,0.0,0.85,1.25,0.3425180256179924,0.3825180256179924,-0.02440000000000002,-0.02440000000000002,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.01152
toy1,0.10000000000000009,0.26,0.0,0.85,1.25,0.3628180256179924,0.40281802561799246,-0.02690000000000002,-0.02690000000000002,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.013520000000000003
toy1,0.10000000000000009,0.28,0.0,0.85,1.25,0.38314202561799243,0.42314202561799247,-0.029600000000000022,-0.029600000000000022,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.015680000000000003
toy1,0.10000000000000009,0.30000000000000004,0.0,0.85,1.25,0.40349002561799246,0.4434900256179925,-0.03250000000000003,-0.03250000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.018000000000000006
toy1,0.10000000000000009,0.32000000000000006,0.0,0.85,1.25,0.42386202561799247,0.4638620256179925,-0.035600000000000034,-0.035600000000000034,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.020480000000000012
toy1,0.10000000000000009,0.3400000000000001,0.0,0.85,1.25,0.4442580256179925,0.4842580256179925,-0.03890000000000003,-0.03890000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.023120000000000012
toy1,0.10000000000000009,0.3600000000000001,0.0,0.85,1.25,0.4646780256179925,0.5046780256179926,-0.042400000000000035,-0.042400000000000035,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.025920000000000016
toy1,0.10000000000000009,0.3800000000000001,0.0,0.85,1.25,0.4851220256179925,0.5251220256179926,-0.046100000000000044,-0.046100000000000044,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.028880000000000017
toy1,0.10000000000000009,0.40000000000000013,0.0,0.85,1.25,0.5055900256179926,0.5455900256179926,-0.050000000000000044,-0.050000000000000044,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.03200000000000002
toy1,0.10000000000000009,0.41999999999999993,0.0,0.85,1.25,0.5260820256179923,0.5660820256179924,-0.05410000000000001,-0.05410000000000001,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.03527999999999999
toy1,0.10000000000000009,0.43999999999999995,0.0,0.85,1.25,0.5465980256179923,0.5865980256179923,-0.058400000000000014,-0.058400000000000014,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.03872
toy1,0.10000000000000009,0.45999999999999996,0.0,0.85,1.25,0.5671380256179924,0.6071380256179925,-0.06290000000000001,-0.06290000000000001,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.042319999999999997
toy1,0.10000000000000009,0.48,0.0,0.85,1.25,0.5877020256179923,0.6277020256179924,-0.06760000000000002,-0.06760000000000002,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.04608
toy1,0.10000000000000009,0.5,0.0,0.85,1.25,0.6082900256179924,0.6482900256179924,-0.07250000000000002,-0.07250000000000002,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.05
toy1,0.10000000000000009,0.52,0.0,0.85,1.25,0.6289020256179925,0.6689020256179925,-0.07760000000000003,-0.07760000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.05408000000000001
toy1,0.10000000000000009,0.54,0.0,0.85,1.25,0.6495380256179925,0.6895380256179925,-0.08290000000000003,-0.08290000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.05832000000000001
toy1,0.10000000000000009,0.56,0.0,0.85,1.25,0.6701980256179925,0.7101980256179925,-0.08840000000000003,-0.08840000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.06272000000000001
toy1,0.10000000000000009,0.5800000000000001,0.0,0.85,1.25,0.6908820256179925,0.7308820256179925,-0.09410000000000004,-0.09410000000000004,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.06728000000000002
toy1,0.10000000000000009,0.6000000000000001,0.0,0.85,1.25,0.7115900256179924,0.7515900256179925,-0.10000000000000005,-0.10000000000000005,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.07200000000000002
toy1,0.10000000000000009,0.6200000000000001,0.0,0.85,1.25,0.7323220256179925,0.7723220256179926,-0.10610000000000006,-0.10610000000000006,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.07688000000000003
toy1,0.10000000000000009,0.6400000000000001,0.0,0.85,1.25,0.7530780256179925,0.7930780256179926,-0.11240000000000008,-0.11240000000000008,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.08192000000000005
toy1,0.10000000000000009,0.6600000000000001,0.0,0.85,1.25,0.7738580256179926,0.8138580256179926,-0.11890000000000008,-0.11890000000000008,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.08712000000000004
toy1,0.10000000000000009,0.6799999999999999,0.0,0.85,1.25,0.7946620256179924,0.8346620256179924,-0.1256,-0.1256,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.09247999999999999
toy1,0.10000000000000009,0.7,0.0,0.85,1.25,0.8154900256179923,0.8554900256179924,-0.1325,-0.1325,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.09799999999999999
toy1,0.10000000000000009,0.72,0.0,0.85,1.25,0.8363420256179924,0.8763420256179925,-0.1396,-0.1396,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.10368
toy1,0.10000000000000009,0.74,0.0,0.85,1.25,0.8572180256179924,0.8972180256179925,-0.14690000000000003,-0.14690000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.10952
toy1,0.10000000000000009,0.76,0.0,0.85,1.25,0.8781180256179925,0.9181180256179925,-0.15440000000000004,-0.15440000000000004,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.11552000000000001
toy1,0.10000000000000009,0.78,0.0,0.85,1.25,0.8990420256179924,0.9390420256179924,-0.16210000000000002,-0.16210000000000002,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.12168000000000001
toy1,0.10000000000000009,0.8,0.0,0.85,1.25,0.9199900256179925,0.9599900256179925,-0.17000000000000004,-0.17000000000000004,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.12800000000000003
toy1,0.10000000000000009,0.8200000000000001,0.0,0.85,1.25,0.9409620256179925,0.9809620256179925,-0.17810000000000004,-0.17810000000000004,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.13448000000000002
toy1,0.10000000000000009,0.8400000000000001,0.0,0.85,1.25,0.9619580256179925,1.0019580256179925,-0.18640000000000007,-0.18640000000000007,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.14112000000000002
toy1,0.10000000000000009,0.8600000000000001,0.0,0.85,1.25,0.9829780256179925,1.0229780256179926,-0.19490000000000005,-0.19490000000000005,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.14792000000000002
toy1,0.10000000000000009,0.8800000000000001,0.0,0.85,1.25,1.0040220256179926,1.0440220256179926,-0.2036000000000001,-0.2036000000000001,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888955,0.15488000000000005
toy1,0.10000000000000009,0.9000000000000001,0.0,0.85,1.25,1.0250900256179925,1.0650900256179927,-0.21250000000000008,-0.21250000000000008,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888955,0.16200000000000006
toy1,0.10000000000000009,0.9199999999999999,0.0,0.85,1.25,1.0461820256179921,1.0861820256179922,-0.2216,-0.2216,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.16927999999999999
toy1,0.10000000000000009,0.94,0.0,0.85,1.25,1.0672980256179923,1.1072980256179923,-0.2309,-0.2309,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.17672
toy1,0.10000000000000009,0.96,0.0,0.85,1.25,1.0884380256179922,1.1284380256179922,-0.24040000000000003,-0.24040000000000003,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.18432
toy1,0.10000000000000009,0.98,0.0,0.85,1.25,1.1096020256179924,1.1496020256179924,-0.2501,-0.2501,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.19208
toy1,0.10000000000000009,1.0,0.0,0.85,1.25,1.1307900256179924,1.1707900256179924,-0.26,-0.26,0.010000000000000018,11.11111111111113,11.11111111111113,0.8888888888888905,0.2
toy1,0.20000000000000018,-1.0,0.0,0.85,1.25,-0.8296040830195819,-0.7496040830195818,-0.2900000000000001,-0.2900000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.2
toy1,0.20000000000000018,-0.98,0.0,0.85,1.25,-0.8084160830195818,-0.7284160830195817,-0.28010000000000007,-0.28010000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.19208
toy1,0.20000000000000018,-0.96,0.0,0.85,1.25,-0.7872520830195818,-0.7072520830195818,-0.2704000000000001,-0.2704000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.18432
toy1,0.20000000000000018,-0.94,0.0,0.85,1.25,-0.7661120830195818,-0.6861120830195817,-0.2609,-0.2609,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.17672
toy1,0.20000000000000018,-0.92,0.0,0.85,1.25,-0.7449960830195819,-0.6649960830195818,-0.2516000000000001,-0.2516000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.16928
toy1,0.20000000000000018,-0.9,0.0,0.85,1.25,-0.7239040830195819,-0.6439040830195818,-0.2425000000000001,-0.2425000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.16200000000000003
toy1,0.20000000000000018,-0.88,0.0,0.85,1.25,-0.7028360830195819,-0.6228360830195818,-0.23360000000000009,-0.23360000000000009,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.15488000000000002
toy1,0.20000000000000018,-0.86,0.0,0.85,1.25,-0.6817920830195818,-0.6017920830195818,-0.22490000000000007,-0.22490000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.14792
toy1,0.20000000000000018,-0.84,0.0,0.85,1.25,-0.6607720830195818,-0.5807720830195817,-0.21640000000000006,-0.21640000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.14112
toy1,0.20000000000000018,-0.8200000000000001,0.0,0.85,1.25,-0.6397760830195819,-0.5597760830195818,-0.2081000000000001,-0.2081000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.13448000000000002
toy1,0.20000000000000018,-0.8,0.0,0.85,1.25,-0.6188040830195819,-0.5388040830195818,-0.20000000000000012,-0.20000000000000012,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.12800000000000003
toy1,0.20000000000000018,-0.78,0.0,0.85,1.25,-0.5978560830195818,-0.5178560830195817,-0.1921000000000001,-0.1921000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.12168000000000001
toy1,0.20000000000000018,-0.76,0.0,0.85,1.25,-0.5769320830195819,-0.49693208301958175,-0.1844000000000001,-0.1844000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.11552000000000001
toy1,0.20000000000000018,-0.74,0.0,0.85,1.25,-0.5560320830195818,-0.4760320830195818,-0.17690000000000006,-0.17690000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.10952
toy1,0.20000000000000018,-0.72,0.0,0.85,1.25,-0.5351560830195818,-0.4551560830195817,-0.16960000000000006,-0.16960000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.10368
toy1,0.20000000000000018,-0.7,0.0,0.85,1.25,-0.5143040830195817,-0.43430408301958173,-0.16250000000000006,-0.16250000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.09799999999999999
toy1,0.20000000000000018,-0.6799999999999999,0.0,0.85,1.25,-0.4934760830195818,-0.4134760830195817,-0.15560000000000007,-0.15560000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.09247999999999999
toy1,0.20000000000000018,-0.6599999999999999,0.0,0.85,1.25,-0.47267208301958175,-0.3926720830195817,-0.14890000000000003,-0.14890000000000003,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.08711999999999998
toy1,0.20000000000000018,-0.64,0.0,0.85,1.25,-0.45189208301958184,-0.37189208301958177,-0.14240000000000008,-0.14240000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.08192
toy1,0.20000000000000018,-0.62,0.0,0.85,1.25,-0.43113608301958184,-0.35113608301958177,-0.13610000000000008,-0.13610000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.07688
toy1,0.20000000000000018,-0.6,0.0,0.85,1.25,-0.4104040830195818,-0.33040408301958174,-0.13000000000000006,-0.13000000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.072
toy1,0.20000000000000018,-0.5800000000000001,0.0,0.85,1.25,-0.3896960830195819,-0.30969608301958185,-0.1241000000000001,-0.1241000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.06728000000000002
toy1,0.20000000000000018,-0.56,0.0,0.85,1.25,-0.3690120830195819,-0.2890120830195818,-0.11840000000000009,-0.11840000000000009,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.06272000000000001
toy1,0.20000000000000018,-0.54,0.0,0.85,1.25,-0.34835208301958187,-0.2683520830195818,-0.11290000000000008,-0.11290000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.05832000000000001
toy1,0.20000000000000018,-0.52,0.0,0.85,1.25,-0.3277160830195818,-0.24771608301958178,-0.10760000000000008,-0.10760000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.05408000000000001
toy1,0.20000000000000018,-0.5,0.0,0.85,1.25,-0.3071040830195818,-0.22710408301958177,-0.10250000000000008,-0.10250000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.05
toy1,0.20000000000000018,-0.48,0.0,0.85,1.25,-0.2865160830195818,-0.20651608301958174,-0.09760000000000008,-0.09760000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.04608
toy1,0.20000000000000018,-0.45999999999999996,0.0,0.85,1.25,-0.2659520830195818,-0.18595208301958172,-0.09290000000000007,-0.09290000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.042319999999999997
toy1,0.20000000000000018,-0.43999999999999995,0.0,0.85,1.25,-0.24541208301958178,-0.1654120830195817,-0.08840000000000006,-0.08840000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.03872
toy1,0.20000000000000018,-0.42000000000000004,0.0,0.85,1.25,-0.22489608301958186,-0.1448960830195818,-0.08410000000000008,-0.08410000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.035280000000000006
toy1,0.20000000000000018,-0.4,0.0,0.85,1.25,-0.20440408301958185,-0.12440408301958178,-0.08000000000000007,-0.08000000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.03200000000000001
toy1,0.20000000000000018,-0.38,0.0,0.85,1.25,-0.18393608301958184,-0.10393608301958177,-0.07610000000000008,-0.07610000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.028880000000000003
toy1,0.20000000000000018,-0.36,0.0,0.85,1.25,-0.16349208301958182,-0.08349208301958175,-0.07240000000000008,-0.07240000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.02592
toy1,0.20000000000000018,-0.33999999999999997,0.0,0.85,1.25,-0.1430720830195818,-0.06307208301958173,-0.06890000000000007,-0.06890000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.023119999999999998
toy1,0.20000000000000018,-0.31999999999999995,0.0,0.85,1.25,-0.12267608301958179,-0.042676083019581715,-0.06560000000000006,-0.06560000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.020479999999999995
toy1,0.20000000000000018,-0.29999999999999993,0.0,0.85,1.25,-0.10230408301958177,-0.022304083019581693,-0.06250000000000006,-0.06250000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.01799999999999999
toy1,0.20000000000000018,-0.28,0.0,0.85,1.25,-0.08195608301958186,-0.0019560830195817884,-0.05960000000000007,-0.05960000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.015680000000000003
toy1,0.20000000000000018,-0.26,0.0,0.85,1.25,-0.06163208301958184,0.01836791698041823,-0.056900000000000076,-0.056900000000000076,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.013520000000000003
toy1,0.20000000000000018,-0.24,0.0,0.85,1.25,-0.04133208301958183,0.03866791698041824,-0.05440000000000007,-0.05440000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.01152
toy1,0.20000000000000018,-0.21999999999999997,0.0,0.85,1.25,-0.021056083019581805,0.058943916980418266,-0.05210000000000007,-0.05210000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.00968
toy1,0.20000000000000018,-0.19999999999999996,0.0,0.85,1.25,-0.0008040830195817882,0.07919591698041828,-0.05000000000000007,-0.05000000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.007999999999999997
toy1,0.20000000000000018,-0.17999999999999994,0.0,0.85,1.25,0.01942391698041823,0.0994239169804183,-0.04810000000000006,-0.04810000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.006479999999999996
toy1,0.20000000000000018,-0.16000000000000003,0.0,0.85,1.25,0.039627916980418135,0.1196279169804182,-0.04640000000000008,-0.04640000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.005120000000000003
toy1,0.20000000000000018,-0.14,0.0,0.85,1.25,0.05980791698041815,0.13980791698041822,-0.04490000000000007,-0.04490000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.003920000000000001
toy1,0.20000000000000018,-0.12,0.0,0.85,1.25,0.07996391698041817,0.15996391698041823,-0.04360000000000007,-0.04360000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.00288
toy1,0.20000000000000018,-0.09999999999999998,0.0,0.85,1.25,0.1000959169804182,0.18009591698041827,-0.04250000000000007,-0.04250000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.001999999999999999
toy1,0.20000000000000018,-0.07999999999999996,0.0,0.85,1.25,0.12020391698041821,0.20020391698041828,-0.04160000000000007,-0.04160000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0012799999999999988
toy1,0.20000000000000018,-0.05999999999999994,0.0,0.85,1.25,0.14028791698041823,0.2202879169804183,-0.04090000000000007,-0.04090000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0007199999999999986
toy1,0.20000000000000018,-0.040000000000000036,0.0,0.85,1.25,0.16034791698041814,0.2403479169804182,-0.04040000000000007,-0.04040000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0003200000000000006
toy1,0.20000000000000018,-0.020000000000000018,0.0,0.85,1.25,0.18038391698041814,0.26038391698041824,-0.040100000000000066,-0.040100000000000066,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,8.000000000000016e-05
toy1,0.20000000000000018,0.0,0.0,0.85,1.25,0.20039591698041817,0.2803959169804182,-0.04000000000000007,-0.04000000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0
toy1,0.20000000000000018,0.020000000000000018,0.0,0.85,1.25,0.22040791698041817,0.30040791698041824,-0.040100000000000066,-0.040100000000000066,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,8.000000000000016e-05
toy1,0.20000000000000018,0.040000000000000036,0.0,0.85,1.25,0.2404439169804182,0.3204439169804183,-0.04040000000000007,-0.04040000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0003200000000000006
toy1,0.20000000000000018,0.06000000000000005,0.0,0.85,1.25,0.2605039169804182,0.34050391698041826,-0.04090000000000007,-0.04090000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0007200000000000013
toy1,0.20000000000000018,0.08000000000000007,0.0,0.85,1.25,0.28058791698041824,0.3605879169804183,-0.041600000000000074,-0.041600000000000074,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0012800000000000025
toy1,0.20000000000000018,0.10000000000000009,0.0,0.85,1.25,0.30069591698041825,0.3806959169804183,-0.04250000000000007,-0.04250000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0020000000000000035
toy1,0.20000000000000018,0.1200000000000001,0.0,0.85,1.25,0.3208279169804183,0.40082791698041836,-0.043600000000000076,-0.043600000000000076,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.0028800000000000054
toy1,0.20000000000000018,0.14000000000000012,0.0,0.85,1.25,0.3409839169804183,0.42098391698041837,-0.04490000000000008,-0.04490000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.003920000000000007
toy1,0.20000000000000018,0.15999999999999992,0.0,0.85,1.25,0.3611639169804181,0.4411639169804182,-0.04640000000000006,-0.04640000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.005119999999999995
toy1,0.20000000000000018,0.17999999999999994,0.0,0.85,1.25,0.3813679169804181,0.4613679169804182,-0.04810000000000006,-0.04810000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.006479999999999996
toy1,0.20000000000000018,0.19999999999999996,0.0,0.85,1.25,0.40159591698041813,0.4815959169804182,-0.05000000000000007,-0.05000000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.007999999999999997
toy1,0.20000000000000018,0.21999999999999997,0.0,0.85,1.25,0.4218479169804181,0.5018479169804182,-0.05210000000000007,-0.05210000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.00968
toy1,0.20000000000000018,0.24,0.0,0.85,1.25,0.44212391698041814,0.5221239169804183,-0.05440000000000007,-0.05440000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.01152
toy1,0.20000000000000018,0.26,0.0,0.85,1.25,0.4624239169804182,0.5424239169804183,-0.056900000000000076,-0.056900000000000076,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.013520000000000003
toy1,0.20000000000000018,0.28,0.0,0.85,1.25,0.4827479169804182,0.5627479169804183,-0.05960000000000007,-0.05960000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.015680000000000003
toy1,0.20000000000000018,0.30000000000000004,0.0,0.85,1.25,0.5030959169804182,0.5830959169804183,-0.06250000000000008,-0.06250000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.018000000000000006
toy1,0.20000000000000018,0.32000000000000006,0.0,0.85,1.25,0.5234679169804183,0.6034679169804184,-0.06560000000000007,-0.06560000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.020480000000000012
toy1,0.20000000000000018,0.3400000000000001,0.0,0.85,1.25,0.5438639169804182,0.6238639169804183,-0.06890000000000009,-0.06890000000000009,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.023120000000000012
toy1,0.20000000000000018,0.3600000000000001,0.0,0.85,1.25,0.5642839169804182,0.6442839169804183,-0.07240000000000009,-0.07240000000000009,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.025920000000000016
toy1,0.20000000000000018,0.3800000000000001,0.0,0.85,1.25,0.5847279169804183,0.6647279169804183,-0.07610000000000008,-0.07610000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.028880000000000017
toy1,0.20000000000000018,0.40000000000000013,0.0,0.85,1.25,0.6051959169804183,0.6851959169804184,-0.0800000000000001,-0.0800000000000001,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.03200000000000002
toy1,0.20000000000000018,0.41999999999999993,0.0,0.85,1.25,0.6256879169804181,0.7056879169804182,-0.08410000000000006,-0.08410000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.03527999999999999
toy1,0.20000000000000018,0.43999999999999995,0.0,0.85,1.25,0.6462039169804181,0.7262039169804182,-0.08840000000000006,-0.08840000000000006,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.03872
toy1,0.20000000000000018,0.45999999999999996,0.0,0.85,1.25,0.6667439169804181,0.7467439169804182,-0.09290000000000007,-0.09290000000000007,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.042319999999999997
toy1,0.20000000000000018,0.48,0.0,0.85,1.25,0.6873079169804182,0.7673079169804182,-0.09760000000000008,-0.09760000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.04608
toy1,0.20000000000000018,0.5,0.0,0.85,1.25,0.7078959169804182,0.7878959169804183,-0.10250000000000008,-0.10250000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.05
toy1,0.20000000000000018,0.52,0.0,0.85,1.25,0.7285079169804182,0.8085079169804182,-0.10760000000000008,-0.10760000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.05408000000000001
toy1,0.20000000000000018,0.54,0.0,0.85,1.25,0.7491439169804182,0.8291439169804182,-0.11290000000000008,-0.11290000000000008,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.05832000000000001
toy1,0.20000000000000018,0.56,0.0,0.85,1.25,0.7698039169804183,0.8498039169804184,-0.11840000000000009,-0.11840000000000009,0.04000000000000007,44.44444444444452,44.44444444444452,3.555555555555562,0.06272000000000001
