environment,state,action,previous_action,theta_old,theta_new,old_production_opt_action,new_production_opt_action,diagnostic_action_configured,old_production_margin_vs_diag,new_production_margin_vs_diag,diagnostic_information,expected_response_old,expected_response_new,operating_reward_old,operating_reward_new,one_step_net_reward_old,one_step_net_reward_new,parameter_sensitivity,fisher_proxy,variance_reduction_proxy,predictive_kl_old_new,switching_cost
toy2,0.55,0.86,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5471989067105354,1.1586730724731122,0.5102189067105354,1.1216930724731122,0.43333890671053543,1.0448130724731122,0.46160574740128296,512.8952748903145,512.8952748903145,207.72258633057749,0.07687999999999998
toy2,0.55,0.87,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.48882619430261653,1.041228781435066,0.4509811943026165,1.0033837814350661,0.3690611943026165,0.9214637814350661,0.37672668922299213,418.58521024776906,418.58521024776906,169.52701015034637,0.08191999999999998
toy2,0.55,0.88,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.42925473297527295,0.9205615869344955,0.39053473297527297,0.8818415869344955,0.303414732975273,0.7947215869344956,0.2980029935151959,331.11443723910656,331.11443723910656,134.10134708183827,0.08711999999999998
toy2,0.55,0.89,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.370449743350579,0.8006468220561206,0.330844743350579,0.7610418220561206,0.238364743350579,0.6685618220561206,0.22848089694664428,253.8676632740492,253.8676632740492,102.81640362598996,0.09247999999999999
toy2,0.55,0.9,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3141345983215247,0.6849846523383146,0.2736345983215247,0.6444846523383146,0.17563459832152473,0.5464846523383147,0.16978983032624204,188.65536702915782,188.65536702915782,76.40542364680893,0.09799999999999999
toy2,0.55,0.91,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2617190733088268,0.5764538285280975,0.22031407330882682,0.5350488285280974,0.11663407330882683,0.43136882852809744,0.12229378536164714,135.8819837351635,135.8819837351635,55.032203412741225,0.10368
toy2,0.55,0.92,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.21425879422444272,0.477228689837891,0.1719387942244427,0.434908689837891,0.062418794224442686,0.325388689837891,0.08537427901104679,94.86031001227421,94.86031001227421,38.41842555497106,0.10952
toy2,0.55,0.93,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.17244515451569792,0.388757860190385,0.1292001545156979,0.34551286019038496,0.013680154515697901,0.22999286019038495,0.057766897081856526,64.1854412020628,64.1854412020628,25.995103686835446,0.11552000000000001
toy2,0.55,0.9400000000000001,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1366220590097139,0.3117972085850204,0.09244205900971388,0.2676172085850204,-0.029237940990286135,0.1459372085850204,0.037884361763865476,42.09373529318386,42.09373529318386,17.047962793739458,0.12168000000000001
toy2,0.55,0.9500000000000001,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.10682378658969875,0.24648548377104648,0.06169878658969874,0.20136048377104648,-0.06630121341030129,0.07336048377104645,0.024080727974783292,26.756364416425882,26.756364416425882,10.836327588652487,0.12800000000000003
toy2,0.55,0.96,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.08282717351283432,0.19244884224511297,0.036747173512834325,0.14636884224511298,-0.09773282648716564,0.011888842245113024,0.014835691673641276,16.48410185960142,16.48410185960142,6.676061253138577,0.13447999999999996
toy2,0.55,0.97,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.06421117538633758,0.1489202096182238,0.01716617538633758,0.1018752096182238,-0.12395382461366239,-0.03924479038177617,0.00885879071666527,9.843100796294745,9.843100796294745,3.986455822499373,0.14111999999999997
toy2,0.55,0.98,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.05041751372166226,0.11486073634389946,0.0023975137216622616,0.06684073634389945,-0.1455224862783377,-0.08107926365610052,0.005127072767826201,5.69674751980689,5.69674751980689,2.3071827455217915,0.14791999999999997
toy2,0.55,0.99,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.04080731835921694,0.08907305619292538,-0.008197681640783057,0.04006805619292538,-0.16307768164078304,-0.1148119438070746,0.002876026479792929,3.195584977547699,3.195584977547699,1.2942119159068188,0.15488
toy2,0.55,1.0,0.55,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.034710176739063334,0.07029909742053743,-0.015289823260936669,0.020299097420537426,-0.17728982326093665,-0.14170090257946255,0.001563668241076857,1.7374091567520635,1.7374091567520635,0.7036507084845859,0.16199999999999998
toy2,0.6000000000000001,0.0,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.05272431952466037,0.052724323971174415,0.05272431952466037,0.052724323971174415,-0.23527568047533973,-0.23527567602882568,2.4409243440967817e-17,2.7121381601075353e-14,2.7121381601075353e-14,1.0984159533314195e-14,0.2880000000000001
toy2,0.6000000000000001,0.01,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.07777144240806155,0.07777145204456114,0.07776644240806155,0.07776645204456113,-0.2007135575919385,-0.20071354795543894,1.146445979116054e-16,1.2738288656845045e-13,1.2738288656845045e-13,5.159006902239639e-14,0.27848000000000006
toy2,0.6000000000000001,0.02,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.10790590101262104,0.10790592157309369,0.10788590101262104,0.10788592157309368,-0.16123409898737906,-0.1612340784269064,5.218926368048968e-16,5.798807075609965e-13,5.798807075609965e-13,2.348516862996553e-13,0.2691200000000001
toy2,0.6000000000000001,0.03,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1439010211832958,0.1439010643710907,0.14385602118329582,0.14385606437109072,-0.11606397881670427,-0.11606393562890938,2.302698304397972e-15,2.5585536715533023e-12,2.5585536715533023e-12,1.0362142377599214e-12,0.2599200000000001
toy2,0.6000000000000001,0.04,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.18649000705001692,0.186490096360639,0.18641000705001692,0.18641009636063902,-0.06446999294998312,-0.06446990363936103,9.847391631463927e-15,1.0941546257182142e-11,1.0941546257182142e-11,4.431326232505158e-12,0.25088000000000005
toy2,0.6000000000000001,0.05,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2362951776153847,0.2362953594427927,0.23617017761538472,0.23617035944279272,-0.005829822384615324,-0.005829640557207333,4.081630406924251e-14,4.5351448965825014e-11,4.5351448965825014e-11,1.8367336831558583e-11,0.24200000000000005
toy2,0.6000000000000001,0.06,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2937454880028365,0.29374585244593443,0.2935654880028365,0.2935658524459344,0.06028548800283645,0.060285852445934374,1.639737921561349e-13,1.8219310239570543e-10,1.8219310239570543e-10,7.378820645727938e-11,0.23328000000000004
toy2,0.6000000000000001,0.07,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3589877312360775,0.35898845037742655,0.35874273123607753,0.35874345037742655,0.1340227312360775,0.13402345037742652,6.384744194289788e-13,7.094160215877542e-10,7.094160215877542e-10,2.8731348877723753e-10,0.22472000000000003
toy2,0.6000000000000001,0.08,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.43179909839156766,0.4318004954447527,0.4314790983915677,0.4314804954447527,0.21515909839156755,0.21516049544475258,2.409577286071517e-12,2.6773080956350187e-09,2.6773080956350187e-09,1.0843097787729884e-09,0.21632000000000012
toy2,0.6000000000000001,0.09,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5115106108354979,0.5115132827697534,0.5111056108354979,0.5111082827697534,0.3030256108354978,0.3030282827697533,8.81386748893906e-12,9.793186098821178e-09,9.793186098821178e-09,3.966240370053391e-09,0.2080800000000001
toy2,0.6000000000000001,0.1,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5969519282774017,0.5969569592591841,0.5964519282774018,0.5964569592591842,0.3964519282774017,0.3964569592591841,3.1247873696407463e-11,3.471985966267496e-08,3.471985966267496e-08,1.4061543163770102e-08,0.2000000000000001
toy2,0.6000000000000001,0.11,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6864278247479391,0.6864371507148509,0.6858228247479391,0.6858321507148509,0.493742824747939,0.49375215071485085,1.0737488745523732e-10,1.1930543050581924e-07,1.1930543050581924e-07,4.831869935588953e-08,0.19208000000000008
toy2,0.6000000000000001,0.12,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7777349763002793,0.7777519958922686,0.7770149763002793,0.7770319958922686,0.5926949763002792,0.5927119958922685,3.5761297713358587e-10,3.9734775237065097e-07,3.9734775237065097e-07,1.609258397123189e-07,0.18432000000000007
toy2,0.6000000000000001,0.13,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.8682245751334858,0.8682551538017537,0.8673795751334858,0.8674101538017537,0.6906595751334857,0.6906901538017536,1.154388830906588e-09,1.2826542565628757e-06,1.2826542565628757e-06,5.194749739078857e-07,0.17672000000000007
toy2,0.6000000000000001,0.14,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.9549118685988962,0.9549659567503781,0.9539318685988962,0.9539859567503781,0.7846518685988961,0.784705956750378,3.611763124347326e-09,4.0130701381636955e-06,4.0130701381636955e-06,1.6252934059599497e-06,0.16928000000000007
toy2,0.6000000000000001,0.15,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.0346284582988596,1.034722647228078,1.0335034582988596,1.033597647228078,0.8715034582988596,0.8715976472280779,1.0952536280614246e-08,1.2169484756238051e-05,1.2169484756238051e-05,4.928641326284686e-06,0.16200000000000006
toy2,0.6000000000000001,0.16,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1042077325039301,1.1043692098967748,1.1029277325039302,1.1030892098967748,0.9480477325039302,0.9482092098967748,3.219129432086748e-08,3.576810480096387e-05,3.576810480096387e-05,1.4486082444394893e-05,0.15488000000000005
toy2,0.6000000000000001,0.17,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1606889158651608,1.1609614605687495,1.1592439158651608,1.1595164605687496,1.0113239158651608,1.0115964605687495,9.170446352390582e-08,0.00010189384835989536,0.00010189384835989536,4.126700858570438e-05,0.14792000000000002
toy2,0.6000000000000001,0.18,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.2015216778534983,1.2019745524012402,1.1999016778534983,1.2003545524012402,1.0587816778534982,1.05923455240124,2.53204143200482e-07,0.0002813379368894245,0.0002813379368894245,0.00011394186444023883,0.14112000000000008
toy2,0.6000000000000001,0.19,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.224751686150556,1.225492539465881,1.222946686150556,1.223687539465881,1.0884666861505559,1.089207539465881,6.776094257142076e-07,0.0007528993619046751,0.0007528993619046751,0.00030492424157115987,0.13448000000000007
toy2,0.6000000000000001,0.2,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.229168306038372,1.2303614715532285,1.227168306038372,1.2283614715532285,1.099168306038372,1.1003614715532284,1.7575851183246342e-06,0.001952872353694038,0.001952872353694038,0.0007909133032459696,0.12800000000000006
toy2,0.6000000000000001,0.21,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.2143988697638781,1.2162907049806257,1.212193869763878,1.2140857049806257,1.090513869763878,1.0924057049806257,4.418568502872068e-06,0.004909520558746742,0.004909520558746742,0.0019883558262925255,0.12168000000000008
toy2,0.6000000000000001,0.22,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1809392362293478,1.1838923492420184,1.1785192362293477,1.1814723492420183,1.0629992362293477,1.0659523492420182,1.0766514155067844e-05,0.011962793505630938,0.011962793505630938,0.004844931369780036,0.11552000000000007
toy2,0.6000000000000001,0.23,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1301170635751747,1.1346553403415547,1.1274720635751747,1.1320103403415547,1.0179520635751746,1.0224903403415546,2.5427106183041003e-05,0.028252340203378894,0.028252340203378894,0.011442197782369008,0.10952000000000006
toy2,0.6000000000000001,0.24,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.0639914274900657,1.0708576209704797,1.0611114274900657,1.0679776209704797,0.9574314274900656,0.9642976209704796,5.820322581540703e-05,0.06467025090600781,0.06467025090600781,0.026191451616932808,0.10368000000000006
toy2,0.6000000000000001,0.25,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.9851991555603878,0.9954263201542841,0.9820741555603878,0.9923013201542841,0.8840741555603877,0.894301320154284,0.00012912950077857444,0.14347722308730493,0.14347722308730493,0.05810827535035866,0.09800000000000006
toy2,0.6000000000000001,0.26,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.8967636116749248,0.9117607571049979,0.8933836116749247,0.9083807571049979,0.8009036116749247,0.8159007571049979,0.0002776720630256345,0.3085245144729272,0.3085245144729272,0.12495242836153526,0.09248000000000005
toy2,0.6000000000000001,0.27,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.8018849799840921,0.823535887744463,0.7982399799840921,0.819890887744463,0.711119979984092,0.7327708877444629,0.0005787182800593618,0.6430203111770686,0.6430203111770686,0.2604232260267141,0.08712000000000004
toy2,0.6000000000000001,0.28,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7037320193286581,0.7345041640635533,0.6998120193286581,0.7305841640635533,0.6178920193286581,0.6486641640635533,0.0011690430760312805,1.2989367511458672,1.2989367511458672,0.5260693842140769,0.08192000000000005
toy2,0.6000000000000001,0.29,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6052538083788167,0.6483117806296809,0.6010488083788167,0.6441067806296809,0.5241688083788166,0.5672267806296808,0.002288875276982943,2.5431947522032705,2.5431947522032705,1.0299938746423267,0.07688000000000006
toy2,0.6000000000000001,0.3,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5090265407074959,0.5683414037670044,0.5045265407074959,0.5638414037670044,0.43252654070749585,0.49184140376700436,0.004343522197244739,4.826135774716376,4.826135774716376,1.954584988760137,0.07200000000000005
toy2,0.6000000000000001,0.31,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.4171455736670429,0.49758845977762395,0.4123405736670429,0.49278345977762394,0.34506057366704285,0.4255034597776239,0.007988960402222101,8.876622669135667,8.876622669135667,3.595032180999951,0.06728000000000005
toy2,0.6000000000000001,0.32,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3311674335433573,0.43857278264924826,0.3260474335433573,0.43345278264924825,0.26332743354335725,0.3707327826492482,0.014241862983405325,15.824292203783695,15.824292203783695,6.408838342532401,0.06272000000000004
toy2,0.6000000000000001,0.33,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2521010809471186,0.3932827585999476,0.24665608094711858,0.3878377585999476,0.18833608094711854,0.3295177585999476,0.024607735931934955,27.341928813261063,27.341928813261063,11.073481169370734,0.05832000000000003
toy2,0.6000000000000001,0.34,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1804430790266634,0.363145764982464,0.1746630790266634,0.357365764982464,0.12058307902666336,0.30328576498246396,0.041210211673412205,45.78912408156912,45.78912408156912,18.544595253035496,0.05408000000000003
toy2,0.6000000000000001,0.35000000000000003,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1162478232870128,0.3490171246400241,0.1101228232870128,0.3428921246400241,0.060122823287012774,0.29289212464002407,0.0668907995708259,74.32311063425101,74.32311063425101,30.10085980687166,0.050000000000000024
toy2,0.6000000000000001,0.36,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.059221898906730915,0.35118009279293744,0.052741898906730915,0.34470009279293745,0.006661898906730877,0.29862009279293744,0.10523405799666141,116.92673110740157,116.92673110740157,47.355326098497635,0.04608000000000004
toy2,0.6000000000000001,0.37,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.008830927149665858,0.36935133619003874,0.001985927149665859,0.36250633619003875,-0.04033407285033418,0.3201863361900387,0.16046292016621946,178.29213351802164,178.29213351802164,72.20831407479876,0.04232000000000004
toy2,0.6000000000000001,0.38,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.03559222526430101,0.40268944390138217,-0.042812225264301014,0.39546944390138217,-0.08153222526430104,0.35674944390138214,0.2371491623785893,263.49906930954364,263.49906930954364,106.7171230703652,0.03872000000000003
toy2,0.6000000000000001,0.39,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.07474754832380007,0.44980752697844506,-0.08235254832380007,0.44220252697844503,-0.1176325483238001,0.406922526978445,0.3397012679325234,377.44585325835936,377.44585325835936,152.86557056963557,0.03528000000000003
toy2,0.6000000000000001,0.4,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.10928390185356644,0.5087941551271823,-0.11728390185356645,0.5007941551271823,-0.14928390185356646,0.46879415512718225,0.4716302278038244,524.0335864486938,524.0335864486938,212.233602511721,0.03200000000000002
toy2,0.6000000000000001,0.41000000000000003,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.13973614092987457,0.5772490425479888,-0.14814114092987457,0.5688440425479888,-0.1770211409298746,0.5399640425479888,0.634651547317019,705.1683859077989,705.1683859077989,285.59319629265855,0.028880000000000017
toy2,0.6000000000000001,0.42,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.16648608452983438,0.6523405178374141,-0.17530608452983437,0.643520517837414,-0.2012260845298344,0.617600517837414,0.8277493885732,919.7215428591112,919.7215428591112,372.48722485794,0.025920000000000033
toy2,0.6000000000000001,0.43,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.18974770462230306,0.7308906566856272,-0.19899270462230306,0.7216456566856273,-0.2221127046223031,0.6985256566856273,1.0463888793972236,1162.6543104413595,1162.6543104413595,470.8749957287507,0.02312000000000003
toy2,0.6000000000000001,0.44,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.20957480836285508,0.8094911072131932,-0.21925480836285507,0.7998111072131932,-0.2397348083628551,0.7793311072131931,1.2820930127022827,1424.5477918914253,1424.5477918914253,576.9418557160275,0.020480000000000026
toy2,0.6000000000000001,0.45,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.22588772231519305,0.884648500280533,-0.23601272231519305,0.8745235002805329,-0.25401272231519306,0.8565235002805329,1.5225811132064004,1691.756792451556,1691.756792451556,685.16150094288,0.01800000000000002
toy2,0.6000000000000001,0.46,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2385141320959904,0.9529535728289144,-0.2490941320959904,0.9423735728289143,-0.26477413209599043,0.9266935728289143,1.7525867800975552,1947.3186445528393,1947.3186445528393,788.6640510438999,0.015680000000000017
toy2,0.6000000000000001,0.47000000000000003,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.24723833781577237,1.011263553691727,-0.2582833378157724,1.000218553691727,-0.27180333781577243,0.986698553691727,1.9553419887999421,2172.6022097777136,2172.6022097777136,879.9038949599741,0.013520000000000013
toy2,0.6000000000000001,0.48,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2518527981594663,1.056883793112199,-0.2633727981594663,1.045363793112199,-0.2748927981594663,1.033843793112199,2.114557364609109,2349.50818289901,2349.50818289901,951.5508140740992,0.011520000000000022
toy2,0.6000000000000001,0.49,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2522059785562023,1.0877327500842064,-0.2642109785562023,1.0757277500842064,-0.2738909785562023,1.0660477500842065,2.216587403099352,2462.874892332614,2462.874892332614,997.4643313947083,0.009680000000000018
toy2,0.6000000000000001,0.5,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.24824118564919925,1.1024747136594182,-0.26074118564919924,1.0899747136594182,-0.26874118564919924,1.0819747136594182,2.252386963759367,2502.652181954852,2502.652181954852,1013.5741336917151,0.008000000000000014
toy2,0.6000000000000001,0.51,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.24002221266580775,1.100607105114818,-0.25302721266580774,1.0876021051148181,-0.25950721266580773,1.081122105114818,2.2188727996209217,2465.4142218010243,2465.4142218010243,998.4927598294147,0.006480000000000013
toy2,0.6000000000000001,0.52,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2277431411239958,1.082493593224797,-0.2412631411239958,1.068973593224797,-0.2463831411239958,1.063853593224797,2.1194077778234424,2354.897530914936,2354.897530914936,953.7335000205493,0.00512000000000001
toy2,0.6000000000000001,0.53,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.21172140117146038,1.0493399295691268,-0.22576640117146038,1.0352949295691267,-0.22968640117146039,1.0313749295691268,1.9633033085052107,2181.448120561345,2181.448120561345,883.486488827345,0.003920000000000007
toy2,0.6000000000000001,0.54,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.19237501178826574,1.0031155227780582,-0.20695501178826575,0.9885355227780581,-0.20983501178826575,0.9856555227780581,1.764441503997129,1960.4905599968101,1960.4905599968101,793.9986767987084,0.0028800000000000054
toy2,0.6000000000000001,0.55,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.17018661931144186,0.9464293886566056,-0.18531161931144186,0.9313043886566056,-0.18731161931144186,0.9293043886566056,1.539297912654936,1710.33101406104,1710.33101406104,692.6840606947214,0.0020000000000000035
toy2,0.6000000000000001,0.56,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.1456583595787343,0.8823733903024015,-0.1613383595787343,0.8666933903024014,-0.1626183595787343,0.8654133903024015,1.3047521960045305,1449.7246622272562,1449.7246622272562,587.138488202039,0.0012800000000000025
toy2,0.6000000000000001,0.5700000000000001,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.11926255429281063,0.8143480043271928,-0.13550755429281064,0.7981030043271928,-0.13622755429281064,0.7973830043271928,1.0760847841564876,1195.6497601738752,1195.6497601738752,484.23815287041936,0.0007200000000000013
toy2,0.6000000000000001,0.58,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.09139373722879154,0.7458859398989901,-0.10821373722879155,0.7290659398989902,-0.10853373722879155,0.7287459398989902,0.8654780959644472,961.6423288493859,961.6423288493859,389.46514318400125,0.00032000000000000415
toy2,0.6000000000000001,0.59,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.0623274686310654,0.6804869018899983,-0.0797324686310654,0.6630819018899983,-0.07981246863106539,0.6630019018899983,0.6812014679661776,756.8905199624196,756.8905199624196,306.54066058478,8.000000000000193e-05
toy2,0.6000000000000001,0.6,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.032190865081847646,0.6214730895447917,-0.05019086508184764,0.6034730895447917,-0.05019086508184764,0.6034730895447917,0.5275019328125151,586.1132586805724,586.1132586805724,237.37586976563185,9.860761315262648e-33
toy2,0.6000000000000001,0.61,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.0009488124670161274,0.5718703878718843,-0.019553812467016127,0.5532653878718843,-0.019633812467016124,0.5531853878718843,0.40508868676160154,450.09854084622395,450.09854084622395,182.28990904272075,7.999999999999837e-05
toy2,0.6000000000000001,0.62,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.03159147329427928,0.5343155062898158,0.012371473294279282,0.5150955062898158,0.012051473294279285,0.5147755062898158,0.31201413993987315,346.6823777109702,346.6823777109702,140.406362972943,0.00031999999999999704
toy2,0.6000000000000001,0.63,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.06575642786989341,0.5109853964695481,0.04591142786989341,0.4911403964695481,0.045191427869893414,0.4904203964695481,0.2447269561485336,271.91884016503735,271.91884016503735,110.12713026684015,0.000719999999999996
toy2,0.6000000000000001,0.64,0.6000000000000001,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.10196326853530696,0.5035428231773109,0.08148326853530696,0.4830628231773109,0.08020326853530697,0.4817828231773109,0.19909399840304964,221.21555378116628,221.21555378116628,89.59229928137233,0.0012799999999999953
